48083360,15858605,1,60,1,231
48083060,15858873,1,60,1,51
43307067,22840363,1,60,1,281
47907973,15786845,11,60,1,108
46740815,23616837,1,40,1,6
47627470,22716023,1,60,1,270
49279625,25457012,1,40,1,201
46538247,23704590,1,40,1,315
47123624,22958785,1,60,1,251
47075257,22875365,5,60,1,225
47071751,22913191,5,60,1,247
38478010,3742860,11,60,1,109
47862857,15763210,1,80,1,162
47235350,22906276,1,40,1,244
38487674,3739740,11,60,1,108
47870595,15754406,1,80,1,136
47878372,15745969,1,80,1,315
47886143,15734595,11,60,1,118
47884806,15738655,1,60,1,163
47883510,15742700,1,60,1,162
47881000,15750548,1,60,1,163
47861741,15780096,1,80,1,343
47870293,15754049,1,80,1,315
47873659,15786280,11,60,1,175
47873551,15786218,11,60,1,355
47880460,15793496,11,60,1,287
47881243,15780025,1,60,1,356
47881368,15779952,1,60,1,176
47886470,15756772,1,60,1,343
49076625,21090316,1,110,1,309
47886562,15756868,1,60,1,163
47885664,15755017,1,60,1,343
47883018,15768392,1,60,1,167
54622017,20453131,1,50,1,168
34956589,8071764,1,60,1,253
49240232,25407796,1,60,1,144
46777588,23523359,1,60,1,85
48803243,26283656,1,60,1,81
38537385,3781588,1,80,1,287
38529648,3784119,1,80,1,107
38548157,3787471,11,60,1,117
47917285,15795210,1,50,1,18
47914553,15786730,1,50,1,180
46565819,23656723,5,40,2,148
43940919,19966024,1,60,1,71
46538480,23658344,5,60,1,54
46561348,23711824,5,90,1,360
46552974,23658628,5,60,1,58
46549722,23656680,11,60,1,213
46548691,23652690,1,60,1,1
46542991,23733605,5,60,1,134
47440525,23540597,1,50,1,275
51476105,29686107,1,50,1,262
51467352,29678852,1,50,1,190
52030605,27230312,1,40,1,353
52041374,27218091,1,40,1,101
52013321,27228276,1,40,1,129
51992009,27229447,1,50,1,85
51490913,29721545,1,50,1,297
52022114,27242420,1,40,1,187
46343733,23951714,1,50,1,235
46334791,23942349,11,50,1,184
46345536,23968009,11,50,1,94
48267821,18909920,11,50,1,45
46547591,23667443,5,50,1,64
45979784,23286479,1,60,1,360
46730899,23633567,1,40,1,90
45979843,23282044,5,60,1,315
48492526,1464466,11,60,1,135
49071121,26943046,1,50,0,0
49067506,26939039,1,50,0,0
49072462,26947723,1,50,1,180
49072371,26948323,1,50,1,357
49065574,26957837,1,50,1,354
48475091,1398056,1,60,1,135
48493388,1440983,11,60,1,306
43283142,22807556,1,90,1,270
46993589,22704582,1,60,1,120
47013059,22703083,1,110,1,2
47006614,22696239,1,60,1,315
38815598,4377221,1,40,0,0
46293927,23977861,1,60,1,359
46299703,23969135,1,60,1,143
46556483,23677299,11,60,1,315
46562663,23667367,5,50,2,270
46571479,23656052,11,50,1,178
46573641,23652829,11,60,1,135
46576179,23650903,5,60,1,315
46738242,23594902,1,50,1,244
46567812,23671285,11,50,1,197
45982611,23311961,11,40,1,45
45980368,23309747,1,40,1,76
45977627,23309110,1,40,1,238
45991159,23310676,1,60,1,259
45997154,23311232,1,70,1,98
45990180,23312575,1,60,1,71
45973717,23306887,11,40,1,45
45958686,23301734,1,40,1,45
45974903,23304054,1,40,1,332
46307738,23989033,11,50,1,342
45954461,23297647,11,50,1,46
45954405,23295937,1,50,1,360
46303240,23970302,1,50,1,126
46317971,23972480,1,50,1,305
46581820,23622124,11,60,1,2
46580615,23615449,11,60,1,8
51553121,28898622,1,80,1,16
51547905,28887393,1,80,1,191
51543318,28936573,1,50,2,24
51548747,28941244,1,50,2,52
51525418,29164744,1,50,1,189
51525654,29166004,1,50,1,10
51525948,29167349,1,50,1,189
51525922,29168716,1,50,1,339
51524333,29173906,1,50,1,178
51522746,29175152,1,50,1,315
51352203,29215285,1,50,1,120
51333423,29221275,1,50,1,259
47892328,15736779,1,80,1,163
46303167,23970200,1,50,1,310
46313105,23963655,1,50,1,126
45919080,23195583,1,50,1,130
45934856,23198443,1,60,1,45
49405732,20833629,1,60,1,23
46530653,23597264,1,40,1,253
49356550,20810220,5,80,1,186
54645540,20476682,1,30,0,0
48077207,15832510,1,40,1,342
45882298,23174029,1,60,1,263
45888181,23176938,1,50,1,338
38450976,12994367,1,70,1,340
45888805,23188160,11,50,1,193
38451666,12986106,1,70,1,180
38443625,12981756,11,50,1,110
38499612,12952676,11,50,1,31
38499542,12955651,11,50,1,331
38499393,12957086,11,50,1,178
45918764,23247492,1,60,1,12
43086607,22886583,11,40,1,196
49042084,26901673,1,50,2,93
47103511,22862790,1,60,1,314
49073342,26908753,1,50,1,152
49113698,26915165,1,50,2,277
49116316,26921515,1,50,1,140
49120908,26927627,1,50,1,215
47975986,15871721,1,60,1,242
47932470,15852078,1,80,1,14
47919542,15829664,1,60,1,233
47882927,15801985,11,60,1,289
47882353,15802284,11,60,1,256
47887280,15799872,11,60,1,300
47890916,15795307,11,60,1,199
47991199,15869740,1,60,0,0
47990234,15868120,1,60,0,0
47984623,15866623,1,60,0,0
47959833,15881786,1,80,1,10
47948591,15869662,1,80,1,236
51118323,23293131,1,80,2,98
35151551,8903367,1,40,0,0
46576324,23724187,5,40,1,270
46561257,23710571,5,90,1,360
46571989,23725326,5,40,1,270
34935681,8063946,1,60,1,247
34903770,7890574,1,50,1,172
34899348,7914159,1,50,1,135
49775791,29376874,1,80,0,0
49088856,26911470,1,50,2,277
40193417,20184897,1,60,1,42
40186355,20172125,1,60,1,3
40186146,20152343,11,60,1,10
48259817,18899049,1,50,1,45
40181098,20127480,1,60,1,29
40175730,20104415,1,60,1,353
40221736,20204806,1,60,1,240
40245285,20207049,1,60,1,254
48000426,15786069,1,80,1,270
47980143,15790415,1,80,1,295
47969720,15795546,1,80,1,280
37061505,10918559,1,40,1,269
37054154,10918506,3,0,1,89
37051762,10951149,1,60,1,12
37060938,10952002,1,60,1,281
37067091,10942340,11,60,1,49
37058668,10931874,11,60,1,123
37064135,10948007,1,60,1,225
37064851,10949039,1,60,1,44
37079201,10940952,1,40,1,316
37069208,10918707,3,0,1,269
46263325,23543127,1,60,1,279
46281227,23541465,1,60,1,87
46299911,23537422,1,60,1,292
37071173,10927153,3,0,1,294
47633404,22713208,1,40,1,315
47633768,22724994,11,60,1,207
47644706,22722278,11,60,1,360
47645044,22723198,11,60,1,20
47645693,22724950,11,60,1,20
44196543,19955904,11,60,1,200
44196353,19956603,11,60,1,20
44199988,19963039,11,60,1,180
34834277,7115254,1,50,1,64
49349931,28679034,11,70,1,105
49349491,28678939,11,70,1,282
49348826,28679792,11,50,1,44
49348829,28679528,11,70,1,130
49348271,28679657,11,70,1,322
49359839,28683010,1,40,1,272
49383286,28674888,1,50,1,317
49394891,16731530,5,50,1,76
45897124,23276516,1,50,1,225
46969841,22364424,1,110,1,4
43554522,22869618,3,0,1,199
45886974,23271361,11,50,1,360
45887103,23270947,11,50,1,180
43553278,22873990,1,50,1,44
43482475,22855281,1,90,1,281
43473187,22877382,3,0,1,215
46783663,23521427,1,60,1,282
47459365,23476529,1,40,1,69
49272351,28757219,1,50,1,144
46676495,23649059,1,60,1,37
49243075,28805951,1,50,1,138
46323842,23967508,1,40,1,185
46745560,24157552,5,80,0,0
34892135,8080063,1,60,1,181
38471287,12996205,11,70,1,93
47048607,22842770,1,60,1,270
49081627,22331667,1,50,1,260
49091438,22329143,1,50,1,303
49036853,22314329,1,60,0,0
47345336,22752220,1,50,1,260
53057679,26064325,1,60,1,132
37050458,10924211,11,40,1,95
38536790,3750349,11,60,1,197
46782898,23702271,1,40,1,235
46772377,23678348,1,40,1,123
54629503,20497509,1,30,1,263
54646202,20496151,1,30,1,86
46521124,22986458,1,60,1,108
46534083,22973341,1,60,1,152
46544165,22961106,1,60,1,357
46824779,23001421,1,50,1,248
46834544,23005597,1,50,1,290
49251527,16667501,5,80,1,315
49247407,16704288,1,50,1,90
49310329,16749891,1,60,1,90
47684516,19172076,5,80,0,0
47829301,23348116,1,50,2,73
46536126,23634658,5,60,1,335
46539153,23628515,5,60,1,335
46542237,23645308,11,60,1,51
46542117,23644995,11,60,1,231
47848785,23348104,11,50,1,240
43321388,22928348,1,70,1,225
43334538,22928347,1,40,2,91
43177462,22941763,3,0,1,228
43175839,22961080,1,70,1,153
43298948,22922528,1,60,1,278
46572236,23117312,5,40,1,90
46571238,23116680,5,40,0,0
46562459,23114647,11,40,1,244
47012606,22898244,1,70,1,254
47044471,22906136,1,60,1,279
46530345,23658786,1,60,1,154
51076206,26893054,1,40,2,159
51249401,27100957,1,40,1,342
51240642,27102188,1,40,1,253
53508350,26754148,1,40,1,310
53518605,26745495,1,40,1,175
53519490,26736304,1,40,1,175
53517429,26742664,1,40,2,356
53531270,26724597,1,40,1,266
53516013,26734057,11,40,1,85
50156246,25091818,1,60,1,258
50161393,25100782,1,60,1,353
47252165,22818543,1,50,1,270
47202664,22817522,1,100,1,120
48273730,18939032,1,70,1,1
47937590,15815310,1,60,1,171
47935532,15822838,1,60,1,153
46638873,23331380,5,80,0,0
46726587,23402410,1,50,1,280
49242844,16714217,1,50,1,307
49237989,16664539,5,60,0,0
46534902,23660678,5,50,1,295
43064475,22882086,1,60,1,90
43020267,22856300,1,60,1,296
43015283,22842493,1,60,1,49
43010327,22838399,1,60,1,225
46375394,23956499,1,40,1,17
42966183,22804490,1,50,1,45
42965389,22803768,1,50,1,225
42950122,22794258,1,50,1,45
42946533,22792621,1,50,1,225
42891400,22755790,1,60,1,51
42887470,22755999,1,60,1,298
42802101,22735684,1,50,1,285
46041260,23769500,5,80,2,50
46026116,23791902,1,50,1,160
46169389,23596226,5,80,1,157
46186005,23575846,1,50,1,98
47832691,21143067,5,60,1,163
47874857,15771574,11,60,1,351
47877628,15760631,1,60,1,343
34871705,8063943,1,40,1,27
46600291,23476103,1,50,1,46
46590517,23663158,5,70,1,296
38483042,3758718,1,60,1,355
38497177,3767743,11,60,1,114
47268226,22743711,1,100,1,315
47533035,24721145,1,60,0,0
47535439,24725627,5,40,0,0
42986265,22899015,1,60,1,355
42933591,22911878,1,60,1,330
42917683,22933279,1,80,1,270
42878805,22931206,1,80,1,263
47907040,15736737,1,70,1,71
46786185,23618536,1,50,1,160
46809442,23633418,1,40,1,186
46795835,23633164,1,40,1,146
47435955,23493358,1,50,1,48
47417576,23489910,1,70,1,108
47417193,23489926,1,70,1,287
47409042,23493555,1,70,1,90
47426208,23483155,5,60,0,0
47423998,23482289,1,60,1,315
47421822,23477636,1,60,1,356
47450841,23532471,1,60,1,189
47450519,23531993,1,60,1,14
47448006,23544562,1,50,1,207
47463300,23560126,1,60,1,355
47460535,23567692,1,60,1,115
47462959,23566465,1,60,1,143
41871890,22440394,1,50,2,31
47432755,23491204,1,60,1,240
47438428,23490663,5,60,0,0
47447547,23493862,1,70,1,238
47446711,23468915,1,60,2,246
47427828,23501486,1,50,1,315
47434673,23505402,1,50,1,180
47464156,23512633,1,50,1,45
47458666,23513808,1,50,1,243
47489980,23528825,5,60,0,0
47491254,23521127,1,60,1,193
47499615,23525913,1,60,1,45
46125865,23833976,1,40,1,241
46116552,23823239,1,40,1,264
46108543,23821043,1,40,1,250
49031142,26489729,1,40,1,83
35201713,5803682,1,50,1,20
35217992,5833390,1,50,1,21
47891791,15722731,1,70,1,251
46694555,23591009,1,50,1,45
49056463,26479937,11,60,1,87
49086048,26477250,11,60,1,303
47023664,22901095,1,70,1,75
49107849,26469894,1,60,2,336
49114704,26480938,1,60,1,263
49084229,26483676,11,60,1,181
49078875,26493320,1,40,1,91
49270741,26816037,11,50,0,0
49090588,26497931,1,60,1,181
49257695,26822098,1,50,0,0
49288905,26826598,1,50,2,82
49065821,26481636,11,60,1,76
49083429,26475247,1,60,1,319
49098659,26505507,1,60,1,70
49082526,26479711,11,60,1,307
46977577,23186296,1,100,1,68
47261875,23261761,1,100,1,225
47117619,23013807,1,110,1,207
46246401,23982304,1,50,1,324
49307137,16644590,1,50,0,0
49095585,26506733,1,60,1,79
46246551,23982179,1,50,1,145
49061338,26489299,1,40,1,268
49039717,26476255,1,40,1,179
49060976,26444427,1,40,1,321
49117499,26488663,1,40,2,343
47457848,23537570,5,60,0,0
46503785,23655046,5,60,1,291
46503265,23655735,5,60,1,111
46526211,23648500,11,60,1,135
38513041,3775134,11,60,1,189
46524812,23648979,11,60,1,45
46520758,23666238,11,60,1,256
46536165,23671959,1,60,1,18
46547618,23607011,5,60,1,145
38504431,3758918,1,60,1,3
46552759,23608553,11,60,1,35
45400215,23622939,1,50,1,298
46848586,23715208,1,50,1,8
54606798,20449878,1,30,1,170
45884483,23229279,3,0,1,181
46750797,23545809,1,40,1,154
49076668,26496107,1,60,2,84
47552025,24749306,1,40,0,0
47046597,22902765,3,0,1,3
47042204,22849846,1,70,1,18
44091283,19908390,1,30,1,193
47044187,22855830,11,70,1,360
35203875,5894479,1,50,0,0
47044245,22877136,3,0,1,124
47043596,22877628,3,0,1,315
47043395,22880349,1,60,1,190
47047716,22887208,1,60,1,262
47047751,22902854,3,0,1,247
47046579,22911658,1,60,1,250
47039766,22906204,11,60,1,250
47040761,22904976,1,60,1,158
47045699,22906114,1,60,1,90
47057750,22907316,11,50,1,66
47058533,22907628,11,50,1,66
47059955,22908156,11,50,1,66
47052584,22909656,11,60,1,67
47052383,22909770,11,60,1,333
47015940,22899160,11,70,1,75
47017412,22899449,11,70,1,255
47047867,22843561,1,100,1,90
47068355,22873642,11,60,1,352
47117353,22807726,1,80,1,295
47130387,22800694,1,80,1,319
47138987,22767199,5,100,1,360
44101119,19927808,1,60,1,299
47071359,22883210,1,60,1,152
47063155,22891088,11,60,1,137
47062894,22891251,11,60,1,315
43226059,22978312,11,70,1,260
43226480,22978219,3,0,1,225
43208012,22973422,1,70,1,160
47063147,22891310,11,60,1,39
47072524,22881327,11,60,1,145
47066253,22882009,11,60,1,101
47043241,22921433,1,50,1,332
47041268,22923506,1,50,1,119
46177283,23510664,1,60,1,57
46168611,23505588,1,60,1,58
47020527,22890787,1,70,1,230
47023115,22868244,1,60,1,46
47026570,22870689,1,60,1,45
47028313,22871633,1,60,1,225
46850751,23704335,1,50,1,166
47878817,15723854,1,70,1,117
47869949,15729164,11,70,1,124
47872787,15726687,1,70,1,299
47864138,15733832,1,70,1,315
47895969,15724183,1,70,1,250
47895488,15727595,1,60,1,135
48767770,27516849,1,60,1,183
38495765,3725946,1,40,1,102
45892038,23273455,5,50,0,0
35025616,8297016,1,40,1,180
35060881,8401352,1,40,0,0
47933283,15799931,1,50,1,158
47892852,15731268,1,60,1,103
47890962,15731504,1,60,1,288
43355411,22921927,1,40,1,242
43913872,19700269,1,110,1,226
42950916,22728705,1,50,2,180
47079350,22828131,11,60,1,180
43182696,22515721,1,50,1,41
43185963,22518025,1,50,1,221
43174016,22503676,1,50,2,73
43170165,22515124,1,50,1,240
43174459,22484069,1,50,1,23
43174684,22483261,1,50,1,196
43179740,22493459,1,50,1,186
43144294,22459414,1,60,2,203
43144742,22445696,1,60,1,6
43143278,22442620,1,60,1,52
43136782,22427893,1,60,2,164
41806242,22406724,3,0,1,65
49262363,16691643,1,50,0,0
51113752,29661299,1,80,1,252
47982996,15841992,1,60,1,332
46606614,23622032,1,40,1,81
47792952,23283561,1,120,1,91
43974044,19922776,1,60,1,255
46982525,23024255,11,60,1,342
46990609,22989100,1,60,1,357
47058678,22896872,11,50,1,314
47064911,22904465,11,50,1,153
47061763,22917594,11,60,1,242
47061937,22917750,11,60,1,77
47326376,23361444,5,110,1,180
47254139,23149505,5,110,0,0
47269374,23414267,1,120,1,279
46945250,23518771,1,100,1,82
54619372,20451666,1,50,1,350
54608231,20450136,1,30,0,0
47471591,23487770,1,50,1,270
47478350,23467262,1,60,1,360
47695186,15609201,1,70,1,45
47693968,15608245,1,70,1,225
43978952,20082127,17,60,1,146
54621726,20453485,1,50,1,359
48087684,15869554,1,60,1,64
44245538,2551879,1,40,0,0
44277700,2504344,1,30,1,48
44277375,2503806,1,30,1,220
44218306,2550362,1,40,1,29
38521732,3803382,1,60,1,218
38531582,3797335,1,60,1,158
38551256,3785779,11,60,1,300
38561912,3777143,11,60,1,230
38576563,3765356,11,60,1,27
38566802,3764283,11,60,1,45
38573821,3760540,11,60,1,290
38555371,3754840,11,60,1,225
38544918,3744583,11,60,1,45
47855760,15806683,1,80,1,58
49036421,22336483,1,60,1,253
38566496,3736166,11,60,1,78
47861472,15809530,1,80,1,250
38564107,3759845,11,60,1,225
38567341,3804671,1,60,1,287
38558030,3821105,11,60,1,287
38574942,3811724,11,60,1,133
38587839,3800492,1,60,1,223
38585529,3804222,1,60,0,0
46956953,22912613,1,110,1,76
50947123,17791710,1,50,0,0
46826919,22979547,1,110,1,120
38517718,3793465,11,60,1,192
38520167,3810003,1,60,1,104
38510218,3811129,1,60,1,225
38532910,3818173,1,60,1,36
38553532,3805778,1,60,1,16
38552152,3800781,1,60,1,196
38550538,3795907,1,60,1,17
38549173,3791060,1,60,1,197
46579026,23100856,1,80,1,264
50910387,17770246,1,50,0,0
38541728,3780399,1,80,1,107
38524294,3783087,1,80,1,281
38568696,3815730,1,60,1,139
38532990,3828126,1,60,1,280
38521349,3828964,11,60,1,2
50916728,17787307,1,50,1,199
38533414,3828201,1,60,1,101
38509314,3829815,1,60,1,283
38509714,3829867,1,60,1,105
38494120,3832783,11,60,0,0
38479298,3802774,1,60,1,355
38482243,3771351,11,60,1,175
38490037,3749374,3,0,1,12
38509376,3743179,11,60,1,198
38520364,3753497,11,60,1,261
46464134,23901974,1,80,1,111
46494741,23883150,1,80,0,0
46959826,22360256,1,60,1,110
46945637,22393053,1,60,1,19
46943376,22386384,1,60,1,17
46946533,22394950,1,60,1,200
46949011,22400187,1,60,1,203
46950988,22410166,1,60,1,176
46952723,22420649,1,60,1,181
46949998,22379891,1,60,1,270
46934463,22362590,1,60,1,169
46952353,22350297,1,60,1,225
46949430,22363650,1,60,0,0
47193763,23420236,1,120,1,93
46963708,23515456,5,100,1,118
43335019,22961546,1,60,1,179
43334831,22961522,1,60,1,2
54593951,20437341,1,30,0,0
46534765,23586741,1,40,1,114
46546245,23688894,5,40,1,45
43325534,22849856,1,40,1,31
46551512,23619012,11,50,1,326
46549921,23624940,11,50,1,145
46566710,23622010,11,50,1,270
46554394,23618707,11,50,1,146
44043307,19960005,1,30,1,266
46508251,23653327,11,60,1,294
47456088,23482623,1,50,1,315
47461013,23490082,1,50,1,315
47464542,23486805,1,50,1,315
47455283,23491273,1,50,1,225
47471377,23493605,1,50,1,135
47470948,23491469,1,60,1,315
46370783,23948088,11,50,1,36
43940500,22919829,1,50,1,82
43178263,22941886,3,0,1,89
46533167,23496709,1,120,1,71
46333563,23452074,1,120,1,225
45897287,23310360,1,120,1,33
45877785,23298942,1,100,1,50
43265520,22997915,1,80,1,252
45614509,23093600,1,80,1,45
46540327,23626940,5,60,1,156
46517043,23665200,11,60,1,252
49377934,20821833,3,0,0,0
44006260,22940030,1,50,2,227
44017850,22949586,1,40,2,193
44029043,22960030,1,50,2,240
44036325,22938456,1,60,2,277
44042242,22937744,1,60,2,277
47884061,20605953,1,110,1,4
53897645,28377322,1,50,2,125
47934616,15778418,1,60,1,108
51928639,23433147,11,60,2,235
35232580,5886867,11,80,1,259
49384832,20785687,1,60,0,0
46313122,23979998,1,50,1,131
53617583,25049743,5,60,2,240
53553285,25025913,1,80,1,230
53434775,24972073,5,70,1,225
53626466,25051483,5,60,2,270
46560471,23610082,1,60,1,304
49071775,22306108,1,60,1,200
46541830,23623576,11,60,1,169
48812816,26282175,1,40,1,88
46535168,23638347,11,60,1,66
46422997,23902292,11,50,1,193
46439070,23887711,1,50,1,270
47185131,23085266,5,60,1,288
38499707,3752018,1,60,1,258
38491755,3746915,1,60,1,38
38496654,3747254,11,60,1,108
38501403,3745628,11,60,1,188
38499835,3797063,11,60,1,245
50993428,23262145,17,60,1,90
47904532,15820580,1,60,1,53
47887838,15805447,1,60,1,37
41756649,22346923,1,50,2,241
41777821,22337909,1,80,1,18
41795181,22354092,1,80,1,188
41771994,22358847,3,0,1,22
41850086,22103352,1,50,2,318
41882230,22076147,1,50,2,239
42008261,22688268,1,60,1,186
46559468,23603212,1,40,1,238
48091560,15810684,1,60,1,246
48092667,15811412,1,60,1,68
48075528,15841947,1,60,1,179
48074949,15846302,1,60,1,347
38568311,3724685,1,60,1,225
47624634,22726111,1,60,1,291
47665404,22729467,1,60,1,335
47137362,22935375,1,60,1,82
48333272,10198071,11,70,1,359
48333817,10197427,11,70,1,180
46605552,23615306,1,40,1,91
